,marque,modele,mouvement,matiere_boitier,matiere_bracelet,annee_prod,etat,sexe,prix,reserve_de_marche,diametre,etencheite,matiere_lunette,matiere_verre,boucle,matiere_boucle,Date_recup,Complications,pays
9027,ROLEX,YACHT-MASTER,AUTOMATIQUE,ACIER,ACIER,2008,SATISFAISANT,FEMME,5701.0,48,29,10.0,PLATINE,SAPHIR,PLIS,PLATINE,2024-04-18,1,GRANDE-BRETAGNE
9028,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,6330.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,GRANDE-BRETAGNE
9029,PATEK_PHILIPPE,NAUTILUS,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,64813.0,45,36,6.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,GRANDE-BRETAGNE
9030,BAUME_MERCIER,RIVIERA,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,2110.0,38,33,5.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,FRANCE
9031,ROLEX,YACHT-MASTER,AUTOMATIQUE,OR_JAUNE,INCONNUE,1993,SATISFAISANT,FEMME,9300.0,48,35,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,ALLEMAGNE
9032,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2002,SATISFAISANT,FEMME,5150.0,42,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,2,ITALIE
9033,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1986,SATISFAISANT,FEMME,4299.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,ALLEMAGNE
9034,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,1999,SATISFAISANT,FEMME,6400.0,70,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-18,1,ALLEMAGNE
9035,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,OR_JAUNE,CUIR,,SATISFAISANT,FEMME,2312.0,42,26,10.0,INDETERMINE,INCONNUE,PLIS,OR_JAUNE,2024-04-18,0,ÉTATS-UNIS
9036,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,6841.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,GRANDE-BRETAGNE
9037,CARTIER,SANTOS,AUTOMATIQUE,OR_ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,3541.0,42,24,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,0,ITALIE
9038,BREITLING,CHRONOMAT_36,AUTOMATIQUE,ACIER,ACIER,,SATISFAISANT,FEMME,4041.0,42,36,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ÉTATS-UNIS
9039,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,FEMME,7811.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,0,SUÈDE
9040,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1979,SATISFAISANT,FEMME,3500.0,48,26,10.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-04-18,0,FRANCE
9041,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1985,SATISFAISANT,FEMME,3900.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,ITALIE
9042,LONGINES,CONQUEST,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,FEMME,2471.0,72,34,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ALLEMAGNE
9043,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,,SATISFAISANT,FEMME,1919.0,48,26,10.0,ACIER,INCONNUE,PLIS,ACIER,2024-04-18,1,JAPON
9044,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,OR_ACIER,OR_ACIER,1984,SATISFAISANT,FEMME,3750.0,42,26,10.0,INDETERMINE,PLASTIQUE,PLIS,OR_JAUNE,2024-04-18,1,ALLEMAGNE
9045,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2023,SATISFAISANT,FEMME,6245.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,0,ÉTATS-UNIS
9046,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,1983,SATISFAISANT,FEMME,3800.0,42,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ITALIE
9048,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1973,SATISFAISANT,FEMME,3400.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,ITALIE
9049,ROLEX,YACHT-MASTER,AUTOMATIQUE,OR_ACIER,OR_ACIER,2003,SATISFAISANT,FEMME,6100.0,48,29,0.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,ALLEMAGNE
9050,CARTIER,TANK_LOUIS,MANUEL,OR_JAUNE,CUIR,,SATISFAISANT,FEMME,6150.0,38,19,0.0,INDETERMINE,MINÉRAL,BOUCLE_ARDILLON,OR_JAUNE,2024-04-18,0,PAYS-BAS
9051,OMEGA,GENÈVE,MANUEL,OR_ACIER,CUIR,1965,SATISFAISANT,FEMME,595.0,50,23,0.0,OR_ACIER,INCONNUE,BOUCLE_ARDILLON,OR_ACIER,2024-04-18,0,PAYS-BAS
9052,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2018,NEUF,FEMME,7510.0,48,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ÉTATS-UNIS
9053,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1998,NEUF,FEMME,4950.0,42,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ITALIE
9054,OMEGA,SPEEDMASTER,AUTOMATIQUE,ACIER,ACIER,,SATISFAISANT,FEMME,1790.0,60,39,0.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,0,JAPON
9055,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_BLANC,INCONNUE,1987,SATISFAISANT,FEMME,9799.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,ALLEMAGNE
9056,CARTIER,PASHA,AUTOMATIQUE,ACIER,INCONNUE,,SATISFAISANT,FEMME,1790.0,42,35,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,0,FRANCE
9057,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,1998,SATISFAISANT,FEMME,3800.0,42,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ITALIE
9059,TISSOT,PR_100,AUTOMATIQUE,ACIER,ACIER,2011,SATISFAISANT,FEMME,295.0,80,33,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ROUMANIE
9060,OMEGA,SEAMASTER,AUTOMATIQUE,ACIER,ACIER,2003,SATISFAISANT,FEMME,1548.0,42,36,0.0,ACIER,INCONNUE,PLIS,ACIER,2024-04-18,1,JAPON
9061,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,OR_ACIER,OR_ACIER,1971,SATISFAISANT,FEMME,3595.0,42,26,0.0,INDETERMINE,INCONNUE,PLIS,OR_JAUNE,2024-04-18,1,GRANDE-BRETAGNE
9062,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1994,SATISFAISANT,FEMME,5781.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,ÉTATS-UNIS
9063,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2000,SATISFAISANT,FEMME,5600.0,48,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ITALIE
9064,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1997,SATISFAISANT,FEMME,3500.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,ESPAGNE
9065,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2020,SATISFAISANT,FEMME,5490.0,55,28,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,0,POLOGNE
9066,TISSOT,CHEMIN_DE,AUTOMATIQUE,ACIER,ACIER,,NEUF,FEMME,800.0,80,32,5.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-18,0,FRANCE
9067,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1991,SATISFAISANT,FEMME,3180.0,42,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ÉTATS-UNIS
9068,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1979,SATISFAISANT,FEMME,6961.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,GRANDE-BRETAGNE
9069,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1999,SATISFAISANT,FEMME,11999.0,48,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ALLEMAGNE
9070,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,2022,SATISFAISANT,FEMME,10900.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,AUTRICHE
9071,CARTIER,TANK_LOUIS,MANUEL,OR_JAUNE,INCONNUE,1987,SATISFAISANT,FEMME,7100.0,38,22,0.0,INDETERMINE,MINÉRAL,BOUCLE_ARDILLON,ARGENT,2024-04-18,0,PAYS-BAS
9072,TISSOT,SEASTAR,AUTOMATIQUE,ACIER,CUIR,1973,SATISFAISANT,FEMME,400.0,35,23,3.0,ACIER,INCONNUE,BOUCLE_ARDILLON,ACIER,2024-04-18,Non_renseignée,FRANCE
9073,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_JAUNE,CUIR,1983,SATISFAISANT,FEMME,6800.0,42,31,10.0,INDETERMINE,SAPHIR,BOUCLE_ARDILLON,OR_JAUNE,2024-04-18,1,FRANCE
9075,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2020,SATISFAISANT,FEMME,7563.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-18,1,ÉTATS-UNIS
9078,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2012,SATISFAISANT,FEMME,4686.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-18,0,ALLEMAGNE
9079,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1981,SATISFAISANT,FEMME,2350.0,42,26,10.0,INDETERMINE,INCONNUE,PLIS,OR_JAUNE,2024-04-18,1,ESPAGNE
9080,OMEGA,SEAMASTER_AQUA,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,6834.0,55,34,15.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,0,SUISSE
9081,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1991,SATISFAISANT,FEMME,11327.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,JAPON
9084,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1991,SATISFAISANT,FEMME,7429.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,AUSTRALIE
9086,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,2004,SATISFAISANT,FEMME,3830.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,THAÏLANDE
9087,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,1999,SATISFAISANT,FEMME,5118.0,42,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ITALIE
9088,LONGINES,LEGEND_DIVER,AUTOMATIQUE,ACIER,CUIR,2020,SATISFAISANT,FEMME,1499.0,38,36,30.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-18,1,ALLEMAGNE
9089,ROLEX,CELLINI,MANUEL,OR_JAUNE,CUIR,1989,SATISFAISANT,FEMME,3550.0,48,25,0.0,INDETERMINE,SAPHIR,BOUCLE_ARDILLON,OR_JAUNE,2024-04-18,0,ITALIE
9090,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2002,SATISFAISANT,FEMME,3014.0,42,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,CANADA
9091,LONGINES,PRIMALUNA,AUTOMATIQUE,ACIER,ACIER,,SATISFAISANT,FEMME,936.0,40,26,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,0,JAPON
9092,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,,SATISFAISANT,FEMME,5500.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,FRANCE
9093,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1990,SATISFAISANT,FEMME,5401.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-18,1,GRANDE-BRETAGNE
9096,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1986,SATISFAISANT,FEMME,6175.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,PAYS-BAS
9097,BAUME_MERCIER,RIVIERA,AUTOMATIQUE,ACIER,ACIER,2008,SATISFAISANT,FEMME,690.0,38,30,3.0,ACIER,SAPHIR,PLIS_COUVERT,ACIER,2024-04-18,1,ITALIE
9099,OMEGA,CONSTELLATION_LADIES,AUTOMATIQUE,ACIER,CUIR,1969,SATISFAISANT,FEMME,1200.0,50,24,0.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-18,2,ALLEMAGNE
9100,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,2018,SATISFAISANT,FEMME,10983.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_ROSE,2024-04-18,1,ÉTATS-UNIS
9101,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1998,SATISFAISANT,FEMME,3268.0,42,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,PAYS-BAS
9103,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1969,SATISFAISANT,FEMME,2534.0,42,25,0.0,ACIER,INCONNUE,PLIS,ACIER,2024-04-18,1,JAPON
9105,CARTIER,SANTOS,AUTOMATIQUE,OR_ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,2799.0,42,24,0.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,0,ITALIE
9106,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1988,SATISFAISANT,FEMME,6192.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-18,1,GRANDE-BRETAGNE
9107,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1993,SATISFAISANT,FEMME,2600.0,42,25,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ESPAGNE
9108,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,2010,SATISFAISANT,FEMME,9900.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_ROSE,2024-04-18,1,ALLEMAGNE
9109,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2022,SATISFAISANT,FEMME,9635.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-18,1,ÉTATS-UNIS
9111,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,6949.0,42,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,3,FRANCE
9113,OMEGA,SEAMASTER,AUTOMATIQUE,ACIER,ACIER,1960,SATISFAISANT,FEMME,450.0,42,39,0.0,ACIER,INCONNUE,PLIS,ACIER,2024-04-18,1,ITALIE
9115,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,7802.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,0,GRANDE-BRETAGNE
9116,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,2006,SATISFAISANT,FEMME,4914.0,48,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ÉTATS-UNIS
9117,RICHARD_MILLE,RM_037,AUTOMATIQUE,OR_ROSE,CAOUTCHOUC,2022,NEUF,FEMME,210000.0,50,53,5.0,CARBONE,SAPHIR,DOUBLE_PLIS,CARBONE,2024-04-18,0,FRANCE
9118,OMEGA,DE_VILLE,MANUEL,ACIER,CUIR,1978,SATISFAISANT,FEMME,570.0,30,24,0.0,ACIER,PLASTIQUE,BOUCLE_ARDILLON,OR_ROSE,2024-04-18,0,GRANDE-BRETAGNE
9119,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1991,SATISFAISANT,FEMME,13869.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,ÉTATS-UNIS
9120,PATEK_PHILIPPE,TWENTY~4,AUTOMATIQUE,ACIER,ACIER,2021,SATISFAISANT,FEMME,17825.0,45,36,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ÉTATS-UNIS
9121,LONGINES,CONQUEST_CLASSIC,AUTOMATIQUE,ACIER,ACIER,,SATISFAISANT,FEMME,725.0,40,34,5.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,0,JAPON
9122,TAG_HEUER,AQUARACER_LADY,AUTOMATIQUE,ACIER,ACIER,2023,SATISFAISANT,FEMME,2123.0,38,36,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-18,0,AFRIQUE_DU_SUD
9123,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,INCONNUE,,SATISFAISANT,FEMME,4039.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,ÉTATS-UNIS
9124,OMEGA,DE_VILLE,AUTOMATIQUE,OR_ROSE,INCONNUE,,SATISFAISANT,FEMME,8878.0,50,34,10.0,ARGENT,SAPHIR,PLIS,OR_ROSE,2024-04-18,1,POLOGNE
9126,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,2008,SATISFAISANT,FEMME,7510.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS_COUVERT,OR_BLANC,2024-04-18,1,ÉTATS-UNIS
9128,ROLEX,YACHT-MASTER,AUTOMATIQUE,ACIER,ACIER,2002,SATISFAISANT,FEMME,4790.0,48,29,10.0,PLATINE,SAPHIR,PLIS,PLATINE,2024-04-18,1,AUTRICHE
9129,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1986,SATISFAISANT,FEMME,3906.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,JAPON
9130,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,,SATISFAISANT,FEMME,5423.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-18,1,ÉTATS-UNIS
9131,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2000,SATISFAISANT,FEMME,5221.0,42,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,GRANDE-BRETAGNE
9132,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,2004,SATISFAISANT,FEMME,5773.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-18,1,SUISSE
9133,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,OR_ACIER,INCONNUE,1977,SATISFAISANT,FEMME,2899.0,42,26,10.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-18,2,ALLEMAGNE
9135,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1975,SATISFAISANT,FEMME,2850.0,42,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ALLEMAGNE
9136,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,6330.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,GRANDE-BRETAGNE
9137,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,OR_JAUNE,ACIER,,SATISFAISANT,FEMME,3500.0,42,26,2.0,ACIER,INCONNUE,PLIS,ACIER,2024-04-18,0,ITALIE
9138,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,1985,SATISFAISANT,FEMME,7608.0,42,30,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-18,1,ÉTATS-UNIS
9139,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1983,SATISFAISANT,FEMME,8319.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,ÉTATS-UNIS
9140,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1993,SATISFAISANT,FEMME,6330.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,GRANDE-BRETAGNE
9142,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1976,SATISFAISANT,FEMME,4713.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,SUISSE
9144,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1991,SATISFAISANT,FEMME,5197.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,ÉTATS-UNIS
9145,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,OR_ACIER,OR_ACIER,2003,SATISFAISANT,FEMME,4047.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,0,ÉTATS-UNIS
9146,BREITLING,NAVITIMER,AUTOMATIQUE,ACIER,INCONNUE,2020,SATISFAISANT,FEMME,3090.0,38,35,3.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-18,3,FRANCE
9147,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,6121.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,GRANDE-BRETAGNE
9148,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1989,SATISFAISANT,FEMME,7450.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS_COUVERT,OR_JAUNE,2024-04-18,1,PAYS-BAS
9149,FREDERIQUE_CONSTANT,LADIES_AUTOMATIC,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,FEMME,3476.0,38,34,5.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,SUISSE
9150,OMEGA,CONSTELLATION,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,5400.0,50,29,5.0,OR_ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,SUISSE
9151,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1968,SATISFAISANT,FEMME,1850.0,42,26,10.0,ACIER,INCONNUE,PLIS,ACIER,2024-04-18,1,ESPAGNE
9154,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,4590.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,POLOGNE
9156,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1979,SATISFAISANT,FEMME,2350.0,42,26,10.0,ACIER,INCONNUE,PLIS,ACIER,2024-04-18,1,ESPAGNE
9157,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,7914.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,GRANDE-BRETAGNE
9158,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_JAUNE,OR_ACIER,1990,SATISFAISANT,FEMME,9146.0,42,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,GRANDE-BRETAGNE
9159,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,6841.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-18,1,GRANDE-BRETAGNE
9160,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,2007,SATISFAISANT,FEMME,5666.0,48,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,1,ÉTATS-UNIS
9161,PATEK_PHILIPPE,CALATRAVA,MANUEL,OR_JAUNE,INCONNUE,1998,SATISFAISANT,FEMME,9599.0,44,25,3.0,INDETERMINE,SAPHIR,BOUCLE_ARDILLON,OR_JAUNE,2024-04-18,Non_renseignée,ALLEMAGNE
9162,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,OR_JAUNE,CUIR,1969,SATISFAISANT,FEMME,3300.0,42,26,10.0,INDETERMINE,INCONNUE,BOUCLE_ARDILLON,OR_JAUNE,2024-04-18,1,ITALIE
9163,LONGINES,ADMIRAL,AUTOMATIQUE,OR_ACIER,CUIR,2010,SATISFAISANT,FEMME,1084.0,46,30,10.0,CÉRAMIQUE,SAPHIR,BOUCLE_ARDILLON,CÉRAMIQUE,2024-04-18,2,MAROC
9165,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2004,SATISFAISANT,FEMME,3600.0,42,24,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,0,ITALIE
9166,OMEGA,SEAMASTER,AUTOMATIQUE,OR_ACIER,OR_ACIER,1974,SATISFAISANT,FEMME,650.0,42,27,0.0,OR_ACIER,INCONNUE,PLIS_COUVERT,OR_ACIER,2024-04-18,1,ITALIE
9167,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,OR_ACIER,OR_ACIER,1979,SATISFAISANT,FEMME,7187.0,42,26,0.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-18,0,SUISSE
9168,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,12128.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-18,1,ÉTATS-UNIS
